Id	Pathway	Gene
hsa05205	Proteoglycans in cancer	7099
hsa05205	Proteoglycans in cancer	71
hsa05205	Proteoglycans in cancer	7124
hsa05205	Proteoglycans in cancer	7157
hsa05205	Proteoglycans in cancer	7291
hsa05205	Proteoglycans in cancer	7409
hsa05205	Proteoglycans in cancer	7410
hsa05205	Proteoglycans in cancer	7422
hsa05205	Proteoglycans in cancer	7430
hsa05205	Proteoglycans in cancer	7448
hsa05205	Proteoglycans in cancer	7471
hsa05205	Proteoglycans in cancer	7472
hsa05205	Proteoglycans in cancer	7473
hsa05205	Proteoglycans in cancer	7474
hsa05205	Proteoglycans in cancer	7475
hsa05205	Proteoglycans in cancer	7476
hsa05205	Proteoglycans in cancer	7477
hsa05205	Proteoglycans in cancer	7478
hsa05205	Proteoglycans in cancer	7479
hsa05205	Proteoglycans in cancer	7480
hsa05205	Proteoglycans in cancer	7481
hsa05205	Proteoglycans in cancer	7482
hsa05205	Proteoglycans in cancer	7483
hsa05205	Proteoglycans in cancer	7484
hsa05205	Proteoglycans in cancer	7855
hsa05205	Proteoglycans in cancer	7976
hsa05205	Proteoglycans in cancer	79923
hsa05205	Proteoglycans in cancer	80326
hsa05205	Proteoglycans in cancer	81029
hsa05205	Proteoglycans in cancer	815
hsa05205	Proteoglycans in cancer	816
hsa05205	Proteoglycans in cancer	817
hsa05205	Proteoglycans in cancer	818
hsa05205	Proteoglycans in cancer	8321
hsa05205	Proteoglycans in cancer	8322
hsa05205	Proteoglycans in cancer	8323
hsa05205	Proteoglycans in cancer	8324
hsa05205	Proteoglycans in cancer	8325
hsa05205	Proteoglycans in cancer	8326
hsa05205	Proteoglycans in cancer	836
hsa05205	Proteoglycans in cancer	84309
hsa05205	Proteoglycans in cancer	8503
hsa05205	Proteoglycans in cancer	857
hsa05205	Proteoglycans in cancer	858
hsa05205	Proteoglycans in cancer	859
hsa05205	Proteoglycans in cancer	867
hsa05205	Proteoglycans in cancer	8826
hsa05205	Proteoglycans in cancer	89780
hsa05205	Proteoglycans in cancer	9138
hsa05205	Proteoglycans in cancer	9475
hsa05205	Proteoglycans in cancer	960
hsa05205	Proteoglycans in cancer	967
hsa05205	Proteoglycans in cancer	998
hsa05206	MicroRNAs in cancer	10014
hsa05206	MicroRNAs in cancer	10018
hsa05206	MicroRNAs in cancer	100302238
hsa05206	MicroRNAs in cancer	100302282
hsa05206	MicroRNAs in cancer	100500809
hsa05206	MicroRNAs in cancer	100532731
hsa05206	MicroRNAs in cancer	100616173
hsa05206	MicroRNAs in cancer	1021
hsa05206	MicroRNAs in cancer	10253
hsa05206	MicroRNAs in cancer	1026
hsa05206	MicroRNAs in cancer	1027
hsa05206	MicroRNAs in cancer	1029
hsa05206	MicroRNAs in cancer	10297
hsa05206	MicroRNAs in cancer	10298
hsa05206	MicroRNAs in cancer	10642
hsa05206	MicroRNAs in cancer	11186
hsa05206	MicroRNAs in cancer	113130
hsa05206	MicroRNAs in cancer	131405
hsa05206	MicroRNAs in cancer	1387
hsa05206	MicroRNAs in cancer	1398
hsa05206	MicroRNAs in cancer	1399
hsa05206	MicroRNAs in cancer	1545
hsa05206	MicroRNAs in cancer	1591
hsa05206	MicroRNAs in cancer	1786
hsa05206	MicroRNAs in cancer	1788
hsa05206	MicroRNAs in cancer	1789
hsa05206	MicroRNAs in cancer	1869
hsa05206	MicroRNAs in cancer	1870
hsa05206	MicroRNAs in cancer	1871
hsa05206	MicroRNAs in cancer	1942
hsa05206	MicroRNAs in cancer	1943
hsa05206	MicroRNAs in cancer	1944
hsa05206	MicroRNAs in cancer	1945
hsa05206	MicroRNAs in cancer	1946
hsa05206	MicroRNAs in cancer	1956
hsa05206	MicroRNAs in cancer	2033
hsa05206	MicroRNAs in cancer	2064
hsa05206	MicroRNAs in cancer	2065
hsa05206	MicroRNAs in cancer	2146
hsa05206	MicroRNAs in cancer	2261
hsa05206	MicroRNAs in cancer	23405
hsa05206	MicroRNAs in cancer	23411
hsa05206	MicroRNAs in cancer	23414
hsa05206	MicroRNAs in cancer	2475
hsa05206	MicroRNAs in cancer	25
hsa05206	MicroRNAs in cancer	27086
hsa05206	MicroRNAs in cancer	27165
hsa05206	MicroRNAs in cancer	27250
hsa05206	MicroRNAs in cancer	2744
hsa05206	MicroRNAs in cancer	2885
hsa05206	MicroRNAs in cancer	3065
hsa05206	MicroRNAs in cancer	3066
hsa05206	MicroRNAs in cancer	3162
hsa05206	MicroRNAs in cancer	3190
hsa05206	MicroRNAs in cancer	3236
hsa05206	MicroRNAs in cancer	324
hsa05206	MicroRNAs in cancer	3265
hsa05206	MicroRNAs in cancer	3371
hsa05206	MicroRNAs in cancer	3551
hsa05206	MicroRNAs in cancer	3667
hsa05206	MicroRNAs in cancer	3678
hsa05206	MicroRNAs in cancer	3690
hsa05206	MicroRNAs in cancer	3845
hsa05206	MicroRNAs in cancer	387
hsa05206	MicroRNAs in cancer	3925
hsa05206	MicroRNAs in cancer	399694
hsa05206	MicroRNAs in cancer	406881
hsa05206	MicroRNAs in cancer	406882
hsa05206	MicroRNAs in cancer	406883
hsa05206	MicroRNAs in cancer	406884
hsa05206	MicroRNAs in cancer	406885
hsa05206	MicroRNAs in cancer	406886
hsa05206	MicroRNAs in cancer	406887
hsa05206	MicroRNAs in cancer	406888
hsa05206	MicroRNAs in cancer	406889
hsa05206	MicroRNAs in cancer	406890
hsa05206	MicroRNAs in cancer	406891
hsa05206	MicroRNAs in cancer	406892
hsa05206	MicroRNAs in cancer	406893
hsa05206	MicroRNAs in cancer	406894
hsa05206	MicroRNAs in cancer	406895
hsa05206	MicroRNAs in cancer	406896
hsa05206	MicroRNAs in cancer	406900
hsa05206	MicroRNAs in cancer	406901
hsa05206	MicroRNAs in cancer	406902
hsa05206	MicroRNAs in cancer	406903
hsa05206	MicroRNAs in cancer	406904
hsa05206	MicroRNAs in cancer	406905
hsa05206	MicroRNAs in cancer	406906
hsa05206	MicroRNAs in cancer	406907
hsa05206	MicroRNAs in cancer	406908
hsa05206	MicroRNAs in cancer	406909
hsa05206	MicroRNAs in cancer	406910
hsa05206	MicroRNAs in cancer	406911
hsa05206	MicroRNAs in cancer	406912
hsa05206	MicroRNAs in cancer	406913
hsa05206	MicroRNAs in cancer	406915
hsa05206	MicroRNAs in cancer	406916
hsa05206	MicroRNAs in cancer	406917
hsa05206	MicroRNAs in cancer	406918
hsa05206	MicroRNAs in cancer	406922
hsa05206	MicroRNAs in cancer	406923
hsa05206	MicroRNAs in cancer	406925
hsa05206	MicroRNAs in cancer	406926
hsa05206	MicroRNAs in cancer	406928
hsa05206	MicroRNAs in cancer	406933
hsa05206	MicroRNAs in cancer	406935
hsa05206	MicroRNAs in cancer	406937
hsa05206	MicroRNAs in cancer	406938
hsa05206	MicroRNAs in cancer	406942
hsa05206	MicroRNAs in cancer	406943
hsa05206	MicroRNAs in cancer	406947
hsa05206	MicroRNAs in cancer	406948
hsa05206	MicroRNAs in cancer	406949
hsa05206	MicroRNAs in cancer	406950
hsa05206	MicroRNAs in cancer	406951
hsa05206	MicroRNAs in cancer	406952
hsa05206	MicroRNAs in cancer	406953
hsa05206	MicroRNAs in cancer	406954
hsa05206	MicroRNAs in cancer	406955
hsa05206	MicroRNAs in cancer	406956
hsa05206	MicroRNAs in cancer	406957
hsa05206	MicroRNAs in cancer	406959
hsa05206	MicroRNAs in cancer	406967
hsa05206	MicroRNAs in cancer	406969
hsa05206	MicroRNAs in cancer	406970
hsa05206	MicroRNAs in cancer	406971
hsa05206	MicroRNAs in cancer	406976
hsa05206	MicroRNAs in cancer	406977
hsa05206	MicroRNAs in cancer	406978
hsa05206	MicroRNAs in cancer	406979
hsa05206	MicroRNAs in cancer	406980
hsa05206	MicroRNAs in cancer	406981
hsa05206	MicroRNAs in cancer	406982
hsa05206	MicroRNAs in cancer	406983
hsa05206	MicroRNAs in cancer	406984
hsa05206	MicroRNAs in cancer	406985
hsa05206	MicroRNAs in cancer	406986
hsa05206	MicroRNAs in cancer	406988
hsa05206	MicroRNAs in cancer	406989
hsa05206	MicroRNAs in cancer	406991
hsa05206	MicroRNAs in cancer	406992
hsa05206	MicroRNAs in cancer	406995
hsa05206	MicroRNAs in cancer	406996
hsa05206	MicroRNAs in cancer	406997
hsa05206	MicroRNAs in cancer	407006
hsa05206	MicroRNAs in cancer	407007
hsa05206	MicroRNAs in cancer	407008
hsa05206	MicroRNAs in cancer	407009
hsa05206	MicroRNAs in cancer	407010
hsa05206	MicroRNAs in cancer	407011
hsa05206	MicroRNAs in cancer	407014
hsa05206	MicroRNAs in cancer	407015
hsa05206	MicroRNAs in cancer	407016
hsa05206	MicroRNAs in cancer	407017
hsa05206	MicroRNAs in cancer	407018
hsa05206	MicroRNAs in cancer	407019
hsa05206	MicroRNAs in cancer	407020
hsa05206	MicroRNAs in cancer	407021
hsa05206	MicroRNAs in cancer	407024
hsa05206	MicroRNAs in cancer	407025
hsa05206	MicroRNAs in cancer	407026
hsa05206	MicroRNAs in cancer	407029
hsa05206	MicroRNAs in cancer	407030
hsa05206	MicroRNAs in cancer	407031
hsa05206	MicroRNAs in cancer	407032
hsa05206	MicroRNAs in cancer	407033
hsa05206	MicroRNAs in cancer	407034
hsa05206	MicroRNAs in cancer	407035
hsa05206	MicroRNAs in cancer	407036
hsa05206	MicroRNAs in cancer	407040
hsa05206	MicroRNAs in cancer	407041
hsa05206	MicroRNAs in cancer	407042
hsa05206	MicroRNAs in cancer	407043
hsa05206	MicroRNAs in cancer	407044
hsa05206	MicroRNAs in cancer	407045
hsa05206	MicroRNAs in cancer	407046
hsa05206	MicroRNAs in cancer	407047
hsa05206	MicroRNAs in cancer	407048
hsa05206	MicroRNAs in cancer	407049
hsa05206	MicroRNAs in cancer	407051
hsa05206	MicroRNAs in cancer	407053
hsa05206	MicroRNAs in cancer	407055
hsa05206	MicroRNAs in cancer	4082
hsa05206	MicroRNAs in cancer	4170
hsa05206	MicroRNAs in cancer	4193
hsa05206	MicroRNAs in cancer	4194
hsa05206	MicroRNAs in cancer	4233
hsa05206	MicroRNAs in cancer	4318
hsa05206	MicroRNAs in cancer	4325
hsa05206	MicroRNAs in cancer	4363
hsa05206	MicroRNAs in cancer	442890
hsa05206	MicroRNAs in cancer	442891
hsa05206	MicroRNAs in cancer	442898
hsa05206	MicroRNAs in cancer	442900
hsa05206	MicroRNAs in cancer	442902
hsa05206	MicroRNAs in cancer	442903
hsa05206	MicroRNAs in cancer	442904
hsa05206	MicroRNAs in cancer	442909
hsa05206	MicroRNAs in cancer	442910
hsa05206	MicroRNAs in cancer	442918
hsa05206	MicroRNAs in cancer	4609
hsa05206	MicroRNAs in cancer	472
hsa05206	MicroRNAs in cancer	4790
hsa05206	MicroRNAs in cancer	4851
hsa05206	MicroRNAs in cancer	4853
hsa05206	MicroRNAs in cancer	4854
hsa05206	MicroRNAs in cancer	4855
hsa05206	MicroRNAs in cancer	4893
hsa05206	MicroRNAs in cancer	494324
hsa05206	MicroRNAs in cancer	494335
hsa05206	MicroRNAs in cancer	5154
hsa05206	MicroRNAs in cancer	5155
hsa05206	MicroRNAs in cancer	5156
hsa05206	MicroRNAs in cancer	5159
hsa05206	MicroRNAs in cancer	5243
hsa05206	MicroRNAs in cancer	5268
hsa05206	MicroRNAs in cancer	5290
hsa05206	MicroRNAs in cancer	5291
hsa05206	MicroRNAs in cancer	5292
hsa05206	MicroRNAs in cancer	5293
hsa05206	MicroRNAs in cancer	5295
hsa05206	MicroRNAs in cancer	5296
hsa05206	MicroRNAs in cancer	5328
hsa05206	MicroRNAs in cancer	5335
hsa05206	MicroRNAs in cancer	5336
hsa05206	MicroRNAs in cancer	54541
hsa05206	MicroRNAs in cancer	554213
hsa05206	MicroRNAs in cancer	5578
hsa05206	MicroRNAs in cancer	5579
hsa05206	MicroRNAs in cancer	5581
hsa05206	MicroRNAs in cancer	5582
hsa05206	MicroRNAs in cancer	5594
hsa05206	MicroRNAs in cancer	5595
hsa05206	MicroRNAs in cancer	5598
hsa05206	MicroRNAs in cancer	5604
hsa05206	MicroRNAs in cancer	5605
hsa05206	MicroRNAs in cancer	5728
hsa05206	MicroRNAs in cancer	574031
hsa05206	MicroRNAs in cancer	5743
hsa05206	MicroRNAs in cancer	574411
hsa05206	MicroRNAs in cancer	574452
hsa05206	MicroRNAs in cancer	574455
hsa05206	MicroRNAs in cancer	574457
hsa05206	MicroRNAs in cancer	574461
hsa05206	MicroRNAs in cancer	574467
hsa05206	MicroRNAs in cancer	574473
hsa05206	MicroRNAs in cancer	574476
hsa05206	MicroRNAs in cancer	574484
hsa05206	MicroRNAs in cancer	574493
hsa05206	MicroRNAs in cancer	57521
hsa05206	MicroRNAs in cancer	578
hsa05206	MicroRNAs in cancer	5894
hsa05206	MicroRNAs in cancer	595
hsa05206	MicroRNAs in cancer	596
hsa05206	MicroRNAs in cancer	5962
hsa05206	MicroRNAs in cancer	599
hsa05206	MicroRNAs in cancer	6093
hsa05206	MicroRNAs in cancer	619552
hsa05206	MicroRNAs in cancer	63923
hsa05206	MicroRNAs in cancer	6464
hsa05206	MicroRNAs in cancer	648
hsa05206	MicroRNAs in cancer	6541
hsa05206	MicroRNAs in cancer	659
hsa05206	MicroRNAs in cancer	6624
hsa05206	MicroRNAs in cancer	6654
hsa05206	MicroRNAs in cancer	6655
hsa05206	MicroRNAs in cancer	6659
hsa05206	MicroRNAs in cancer	672
hsa05206	MicroRNAs in cancer	6768
hsa05206	MicroRNAs in cancer	6774
hsa05206	MicroRNAs in cancer	693187
hsa05206	MicroRNAs in cancer	693200
hsa05206	MicroRNAs in cancer	693210
hsa05206	MicroRNAs in cancer	6935
hsa05206	MicroRNAs in cancer	7042
hsa05206	MicroRNAs in cancer	7057
hsa05206	MicroRNAs in cancer	7078
hsa05206	MicroRNAs in cancer	7143
hsa05206	MicroRNAs in cancer	7148
hsa05206	MicroRNAs in cancer	7157
hsa05206	MicroRNAs in cancer	7168
hsa05206	MicroRNAs in cancer	7329
hsa05206	MicroRNAs in cancer	7422
hsa05206	MicroRNAs in cancer	7430
hsa05206	MicroRNAs in cancer	7431
hsa05206	MicroRNAs in cancer	7473
hsa05206	MicroRNAs in cancer	7976
hsa05206	MicroRNAs in cancer	8091
hsa05206	MicroRNAs in cancer	836
hsa05206	MicroRNAs in cancer	8434
hsa05206	MicroRNAs in cancer	8503
hsa05206	MicroRNAs in cancer	85414
hsa05206	MicroRNAs in cancer	8626
hsa05206	MicroRNAs in cancer	8651
hsa05206	MicroRNAs in cancer	8660
hsa05206	MicroRNAs in cancer	894
hsa05206	MicroRNAs in cancer	89780
hsa05206	MicroRNAs in cancer	898
hsa05206	MicroRNAs in cancer	900
hsa05206	MicroRNAs in cancer	90427
hsa05206	MicroRNAs in cancer	9134
hsa05206	MicroRNAs in cancer	9252
hsa05206	MicroRNAs in cancer	9493
hsa05206	MicroRNAs in cancer	960
hsa05206	MicroRNAs in cancer	9759
hsa05206	MicroRNAs in cancer	9839
hsa05206	MicroRNAs in cancer	993
hsa05206	MicroRNAs in cancer	994
hsa05206	MicroRNAs in cancer	995
hsa05207	Chemical carcinogenesis - receptor activation	10000
hsa05207	Chemical carcinogenesis - receptor activation	10488
hsa05207	Chemical carcinogenesis - receptor activation	10683
hsa05207	Chemical carcinogenesis - receptor activation	107
hsa05207	Chemical carcinogenesis - receptor activation	10720
hsa05207	Chemical carcinogenesis - receptor activation	10728
hsa05207	Chemical carcinogenesis - receptor activation	108
hsa05207	Chemical carcinogenesis - receptor activation	109
hsa05207	Chemical carcinogenesis - receptor activation	10941
hsa05207	Chemical carcinogenesis - receptor activation	111
hsa05207	Chemical carcinogenesis - receptor activation	112
hsa05207	Chemical carcinogenesis - receptor activation	113
hsa05207	Chemical carcinogenesis - receptor activation	1136
hsa05207	Chemical carcinogenesis - receptor activation	1137
hsa05207	Chemical carcinogenesis - receptor activation	1139
hsa05207	Chemical carcinogenesis - receptor activation	114
hsa05207	Chemical carcinogenesis - receptor activation	1141
hsa05207	Chemical carcinogenesis - receptor activation	1143
hsa05207	Chemical carcinogenesis - receptor activation	115
hsa05207	Chemical carcinogenesis - receptor activation	119391
hsa05207	Chemical carcinogenesis - receptor activation	1385
hsa05207	Chemical carcinogenesis - receptor activation	1386
hsa05207	Chemical carcinogenesis - receptor activation	1388
hsa05207	Chemical carcinogenesis - receptor activation	148327
hsa05207	Chemical carcinogenesis - receptor activation	153
hsa05207	Chemical carcinogenesis - receptor activation	154
hsa05207	Chemical carcinogenesis - receptor activation	1543
hsa05207	Chemical carcinogenesis - receptor activation	1544
hsa05207	Chemical carcinogenesis - receptor activation	1545
hsa05207	Chemical carcinogenesis - receptor activation	155
hsa05207	Chemical carcinogenesis - receptor activation	1555
hsa05207	Chemical carcinogenesis - receptor activation	1576
hsa05207	Chemical carcinogenesis - receptor activation	164091
hsa05207	Chemical carcinogenesis - receptor activation	182
hsa05207	Chemical carcinogenesis - receptor activation	1869
hsa05207	Chemical carcinogenesis - receptor activation	1950
hsa05207	Chemical carcinogenesis - receptor activation	1956
hsa05207	Chemical carcinogenesis - receptor activation	196
hsa05207	Chemical carcinogenesis - receptor activation	196883
hsa05207	Chemical carcinogenesis - receptor activation	1978
hsa05207	Chemical carcinogenesis - receptor activation	2052
hsa05207	Chemical carcinogenesis - receptor activation	2053
hsa05207	Chemical carcinogenesis - receptor activation	207
hsa05207	Chemical carcinogenesis - receptor activation	208
hsa05207	Chemical carcinogenesis - receptor activation	2099
hsa05207	Chemical carcinogenesis - receptor activation	2100
hsa05207	Chemical carcinogenesis - receptor activation	221357
hsa05207	Chemical carcinogenesis - receptor activation	2247
hsa05207	Chemical carcinogenesis - receptor activation	2248
hsa05207	Chemical carcinogenesis - receptor activation	2249
hsa05207	Chemical carcinogenesis - receptor activation	2250
hsa05207	Chemical carcinogenesis - receptor activation	2251
hsa05207	Chemical carcinogenesis - receptor activation	2252
hsa05207	Chemical carcinogenesis - receptor activation	2253
hsa05207	Chemical carcinogenesis - receptor activation	2254
hsa05207	Chemical carcinogenesis - receptor activation	2255
hsa05207	Chemical carcinogenesis - receptor activation	2353
hsa05207	Chemical carcinogenesis - receptor activation	23633
hsa05207	Chemical carcinogenesis - receptor activation	23746
hsa05207	Chemical carcinogenesis - receptor activation	2475
hsa05207	Chemical carcinogenesis - receptor activation	253152
hsa05207	Chemical carcinogenesis - receptor activation	26281
hsa05207	Chemical carcinogenesis - receptor activation	27006
hsa05207	Chemical carcinogenesis - receptor activation	27330
hsa05207	Chemical carcinogenesis - receptor activation	2770
hsa05207	Chemical carcinogenesis - receptor activation	2771
hsa05207	Chemical carcinogenesis - receptor activation	2773
hsa05207	Chemical carcinogenesis - receptor activation	2778
hsa05207	Chemical carcinogenesis - receptor activation	28514
hsa05207	Chemical carcinogenesis - receptor activation	2885
hsa05207	Chemical carcinogenesis - receptor activation	2938
hsa05207	Chemical carcinogenesis - receptor activation	2939
hsa05207	Chemical carcinogenesis - receptor activation	2940
hsa05207	Chemical carcinogenesis - receptor activation	2941
hsa05207	Chemical carcinogenesis - receptor activation	2944
hsa05207	Chemical carcinogenesis - receptor activation	2946
hsa05207	Chemical carcinogenesis - receptor activation	2947
hsa05207	Chemical carcinogenesis - receptor activation	2948
hsa05207	Chemical carcinogenesis - receptor activation	2949
